Nivel de consistência; Data; Cota
1;2019-02-09;202
1;2019-02-09;200
1;2019-02-09;178
1;2019-02-09;140
1;2019-02-09;139
1;2019-02-09;142
1;2019-01-01;464
1;2019-01-02;430
1;2019-01-03;377
1;2019-01-04;314
1;2019-01-05;292
1;2019-01-06;245
1;2019-01-07;233
1;2019-01-08;231
1;2019-01-09;210
1;2019-01-09;203
1;2019-01-09;176
1;2019-01-09;172
1;2019-01-09;163
1;2019-01-09;171
1;2019-01-09;156
1;2019-01-09;157
1;2019-01-09;151
1;2019-01-09;150
1;2019-01-09;138
1;2019-01-09;145
1;2019-01-09;155
1;2019-01-09;144
1;2019-01-09;130
1;2019-01-09;138
1;2019-01-09;130
1;2019-01-09;133
1;2019-01-09;132
1;2019-01-09;132
1;2019-01-09;129
1;2019-01-09;142
1;2019-01-09;125
1;2019-01-01;462
1;2019-01-02;420
1;2019-01-03;342
1;2019-01-04;323
1;2019-01-05;267
1;2019-01-06;238
1;2019-01-07;236
1;2019-01-08;228
1;2019-01-09;200
1;2019-01-09;202
1;2019-01-09;150
1;2019-01-09;174
1;2019-01-09;152
1;2019-01-09;170
1;2019-01-09;148
1;2019-01-09;140
1;2019-01-09;140
1;2019-01-09;146
1;2019-01-09;140
1;2019-01-09;132
1;2019-01-09;138
1;2019-01-09;140
1;2019-01-09;132
1;2019-01-09;138
1;2019-01-09;130
1;2019-01-09;134
1;2019-01-09;134
1;2019-01-09;126
1;2019-01-09;131
1;2019-01-09;148
1;2019-01-09;134
1;2019-01-01;466
1;2019-01-02;440
1;2019-01-03;412
1;2019-01-04;304
1;2019-01-05;317
1;2019-01-06;251
1;2019-01-07;230
1;2019-01-08;234
1;2019-01-09;220
1;2019-01-09;203
1;2019-01-09;202
1;2019-01-09;170
1;2019-01-09;174
1;2019-01-09;172
1;2019-01-09;164
1;2019-01-09;173
1;2019-01-09;162
1;2019-01-09;154
1;2019-01-09;136
1;2019-01-09;158
1;2019-01-09;172
1;2019-01-09;147
1;2019-01-09;128
1;2019-01-09;138
1;2019-01-09;130
1;2019-01-09;132
1;2019-01-09;130
1;2019-01-09;138
1;2019-01-09;126
1;2019-01-09;135
1;2019-01-09;116
1;2018-12-01;175
1;2018-12-02;142
1;2018-12-03;166
1;2018-12-04;180
1;2018-12-05;134
1;2018-12-06;276
1;2018-12-07;262
1;2018-12-08;224
1;2018-12-09;271
1;2018-12-09;230
1;2018-12-09;253
1;2018-12-09;234
1;2018-12-09;236
1;2018-12-09;198
1;2018-12-09;198
1;2018-12-09;188
1;2018-12-09;174
1;2018-12-09;162
1;2018-12-09;161
1;2018-12-09;150
1;2018-12-09;162
1;2018-12-09;148
1;2018-12-09;146
1;2018-12-09;144
1;2018-12-09;163
1;2018-12-09;160
1;2018-12-09;150
1;2018-12-09;178
1;2018-12-09;256
1;2018-12-09;316
1;2018-12-09;433
1;2018-12-01;164
1;2018-12-02;158
1;2018-12-03;174
1;2018-12-04;172
1;2018-12-05;222
1;2018-12-06;278
1;2018-12-07;274
1;2018-12-08;254
1;2018-12-09;232
1;2018-12-09;240
1;2018-12-09;266
1;2018-12-09;234
1;2018-12-09;205
1;2018-12-09;185
1;2018-12-09;196
1;2018-12-09;175
1;2018-12-09;181
1;2018-12-09;148
1;2018-12-09;160
1;2018-12-09;141
1;2018-12-09;140
1;2018-12-09;144
1;2018-12-09;132
1;2018-12-09;136
1;2018-12-09;146
1;2018-12-09;152
1;2018-12-09;176
1;2018-12-09;186
1;2018-12-09;260
1;2018-12-09;286
1;2018-12-09;443
1;2018-12-01;170
1;2018-12-02;150
1;2018-12-03;170
1;2018-12-04;176
1;2018-12-05;178
1;2018-12-06;277
1;2018-12-07;268
1;2018-12-08;239
1;2018-12-09;252
1;2018-12-09;235
1;2018-12-09;260
1;2018-12-09;234
1;2018-12-09;221
1;2018-12-09;192
1;2018-12-09;197
1;2018-12-09;182
1;2018-12-09;178
1;2018-12-09;155
1;2018-12-09;161
1;2018-12-09;146
1;2018-12-09;151
1;2018-12-09;146
1;2018-12-09;139
1;2018-12-09;140
1;2018-12-09;155
1;2018-12-09;156
1;2018-12-09;163
1;2018-12-09;182
1;2018-12-09;258
1;2018-12-09;301
1;2018-12-09;438
1;2018-11-01;183
1;2018-11-02;155
1;2018-11-03;163
1;2018-11-04;162
1;2018-11-05;160
1;2018-11-06;165
1;2018-11-07;151
1;2018-11-08;148
1;2018-11-09;147
1;2018-11-09;160
1;2018-11-09;192
1;2018-11-09;194
1;2018-11-09;235
1;2018-11-09;223
1;2018-11-09;199
1;2018-11-09;195
1;2018-11-09;173
1;2018-11-09;165
1;2018-11-09;162
1;2018-11-09;165
1;2018-11-09;170
1;2018-11-09;157
1;2018-11-09;169
1;2018-11-09;217
1;2018-11-09;232
1;2018-11-09;220
1;2018-11-09;199
1;2018-11-09;192
1;2018-11-09;183
1;2018-11-09;174
1;2018-11-01;177
1;2018-11-02;156
1;2018-11-03;170
1;2018-11-04;166
1;2018-11-05;156
1;2018-11-06;153
1;2018-11-07;155
1;2018-11-08;148
1;2018-11-09;146
1;2018-11-09;156
1;2018-11-09;202
1;2018-11-09;186
1;2018-11-09;221
1;2018-11-09;231
1;2018-11-09;203
1;2018-11-09;196
1;2018-11-09;176
1;2018-11-09;170
1;2018-11-09;168
1;2018-11-09;160
1;2018-11-09;171
1;2018-11-09;160
1;2018-11-09;168
1;2018-11-09;210
1;2018-11-09;235
1;2018-11-09;206
1;2018-11-09;198
1;2018-11-09;200
1;2018-11-09;184
1;2018-11-09;174
1;2018-11-01;188
1;2018-11-02;154
1;2018-11-03;156
1;2018-11-04;158
1;2018-11-05;164
1;2018-11-06;176
1;2018-11-07;146
1;2018-11-08;147
1;2018-11-09;148
1;2018-11-09;163
1;2018-11-09;181
1;2018-11-09;202
1;2018-11-09;248
1;2018-11-09;214
1;2018-11-09;194
1;2018-11-09;194
1;2018-11-09;170
1;2018-11-09;160
1;2018-11-09;155
1;2018-11-09;169
1;2018-11-09;168
1;2018-11-09;154
1;2018-11-09;170
1;2018-11-09;224
1;2018-11-09;228
1;2018-11-09;234
1;2018-11-09;200
1;2018-11-09;183
1;2018-11-09;181
1;2018-11-09;173
1;2018-10-01;116
1;2018-10-02;119
1;2018-10-03;117
1;2018-10-04;113
1;2018-10-05;109
1;2018-10-06;105
1;2018-10-07;104
1;2018-10-08;104
1;2018-10-09;105
1;2018-10-09;102
1;2018-10-09;103
1;2018-10-09;104
1;2018-10-09;105
1;2018-10-09;103
1;2018-10-09;100
1;2018-10-09;106
1;2018-10-09;106
1;2018-10-09;119
1;2018-10-09;123
1;2018-10-09;121
1;2018-10-09;117
1;2018-10-09;123
1;2018-10-09;126
1;2018-10-09;125
1;2018-10-09;118
1;2018-10-09;124
1;2018-10-09;137
1;2018-10-09;140
1;2018-10-09;157
1;2018-10-09;169
1;2018-10-09;182
1;2018-10-01;116
1;2018-10-02;120
1;2018-10-03;118
1;2018-10-04;116
1;2018-10-05;114
1;2018-10-06;106
1;2018-10-07;106
1;2018-10-08;103
1;2018-10-09;103
1;2018-10-09;102
1;2018-10-09;103
1;2018-10-09;104
1;2018-10-09;108
1;2018-10-09;104
1;2018-10-09;100
1;2018-10-09;108
1;2018-10-09;104
1;2018-10-09;122
1;2018-10-09;122
1;2018-10-09;120
1;2018-10-09;113
1;2018-10-09;123
1;2018-10-09;127
1;2018-10-09;126
1;2018-10-09;120
1;2018-10-09;122
1;2018-10-09;133
1;2018-10-09;140
1;2018-10-09;157
1;2018-10-09;172
1;2018-10-09;190
1;2018-10-01;116
1;2018-10-02;117
1;2018-10-03;116
1;2018-10-04;110
1;2018-10-05;104
1;2018-10-06;104
1;2018-10-07;102
1;2018-10-08;104
1;2018-10-09;106
1;2018-10-09;102
1;2018-10-09;102
1;2018-10-09;104
1;2018-10-09;102
1;2018-10-09;102
1;2018-10-09;100
1;2018-10-09;104
1;2018-10-09;108
1;2018-10-09;116
1;2018-10-09;124
1;2018-10-09;121
1;2018-10-09;120
1;2018-10-09;122
1;2018-10-09;124
1;2018-10-09;123
1;2018-10-09;115
1;2018-10-09;126
1;2018-10-09;140
1;2018-10-09;140
1;2018-10-09;156
1;2018-10-09;165
1;2018-10-09;174
1;2018-09-01;117
1;2018-09-02;113
1;2018-09-03;105
1;2018-09-04;113
1;2018-09-05;108
1;2018-09-06;107
1;2018-09-07;117
1;2018-09-08;106
1;2018-09-09;111
1;2018-09-09;110
1;2018-09-09;116
1;2018-09-09;105
1;2018-09-09;109
1;2018-09-09;108
1;2018-09-09;110
1;2018-09-09;106
1;2018-09-09;101
1;2018-09-09;108
1;2018-09-09;103
1;2018-09-09;101
1;2018-09-09;109
1;2018-09-09;114
1;2018-09-09;117
1;2018-09-09;118
1;2018-09-09;121
1;2018-09-09;121
1;2018-09-09;128
1;2018-09-09;125
1;2018-09-09;118
1;2018-09-09;120
1;2018-09-01;118
1;2018-09-02;114
1;2018-09-03;106
1;2018-09-04;111
1;2018-09-05;108
1;2018-09-06;105
1;2018-09-07;120
1;2018-09-08;108
1;2018-09-09;111
1;2018-09-09;110
1;2018-09-09;120
1;2018-09-09;103
1;2018-09-09;108
1;2018-09-09;108
1;2018-09-09;109
1;2018-09-09;108
1;2018-09-09;102
1;2018-09-09;108
1;2018-09-09;104
1;2018-09-09;101
1;2018-09-09;110
1;2018-09-09;111
1;2018-09-09;118
1;2018-09-09;117
1;2018-09-09;120
1;2018-09-09;122
1;2018-09-09;130
1;2018-09-09;125
1;2018-09-09;120
1;2018-09-09;124
1;2018-09-01;116
1;2018-09-02;112
1;2018-09-03;104
1;2018-09-04;115
1;2018-09-05;107
1;2018-09-06;109
1;2018-09-07;113
1;2018-09-08;103
1;2018-09-09;110
1;2018-09-09;110
1;2018-09-09;112
1;2018-09-09;106
1;2018-09-09;110
1;2018-09-09;107
1;2018-09-09;111
1;2018-09-09;104
1;2018-09-09;100
1;2018-09-09;107
1;2018-09-09;102
1;2018-09-09;100
1;2018-09-09;108
1;2018-09-09;116
1;2018-09-09;116
1;2018-09-09;119
1;2018-09-09;122
1;2018-09-09;120
1;2018-09-09;126
1;2018-09-09;124
1;2018-09-09;116
1;2018-09-09;116
1;2018-08-01;117
1;2018-08-02;122
1;2018-08-03;123
1;2018-08-04;123
1;2018-08-05;128
1;2018-08-06;130
1;2018-08-07;130
1;2018-08-08;131
1;2018-08-09;130
1;2018-08-09;136
1;2018-08-09;152
1;2018-08-09;148
1;2018-08-09;141
1;2018-08-09;159
1;2018-08-09;130
1;2018-08-09;126
1;2018-08-09;125
1;2018-08-09;130
1;2018-08-09;124
1;2018-08-09;125
1;2018-08-09;123
1;2018-08-09;122
1;2018-08-09;118
1;2018-08-09;118
1;2018-08-09;127
1;2018-08-09;120
1;2018-08-09;117
1;2018-08-09;119
1;2018-08-09;126
1;2018-08-09;116
1;2018-08-09;121
1;2018-08-01;116
1;2018-08-02;122
1;2018-08-03;123
1;2018-08-04;121
1;2018-08-05;126
1;2018-08-06;130
1;2018-08-07;130
1;2018-08-08;131
1;2018-08-09;132
1;2018-08-09;127
1;2018-08-09;154
1;2018-08-09;150
1;2018-08-09;142
1;2018-08-09;170
1;2018-08-09;128
1;2018-08-09;128
1;2018-08-09;126
1;2018-08-09;135
1;2018-08-09;122
1;2018-08-09;123
1;2018-08-09;122
1;2018-08-09;126
1;2018-08-09;119
1;2018-08-09;117
1;2018-08-09;129
1;2018-08-09;121
1;2018-08-09;120
1;2018-08-09;120
1;2018-08-09;130
1;2018-08-09;116
1;2018-08-09;122
1;2018-08-01;118
1;2018-08-02;122
1;2018-08-03;122
1;2018-08-04;124
1;2018-08-05;130
1;2018-08-06;130
1;2018-08-07;129
1;2018-08-08;130
1;2018-08-09;128
1;2018-08-09;144
1;2018-08-09;150
1;2018-08-09;145
1;2018-08-09;140
1;2018-08-09;147
1;2018-08-09;132
1;2018-08-09;124
1;2018-08-09;124
1;2018-08-09;124
1;2018-08-09;125
1;2018-08-09;126
1;2018-08-09;123
1;2018-08-09;118
1;2018-08-09;116
1;2018-08-09;118
1;2018-08-09;124
1;2018-08-09;118
1;2018-08-09;114
1;2018-08-09;118
1;2018-08-09;121
1;2018-08-09;116
1;2018-08-09;119
1;2018-07-01;131
1;2018-07-02;133
1;2018-07-03;135
1;2018-07-04;134
1;2018-07-05;131
1;2018-07-06;130
1;2018-07-07;131
1;2018-07-08;132
1;2018-07-09;125
1;2018-07-09;132
1;2018-07-09;131
1;2018-07-09;128
1;2018-07-09;129
1;2018-07-09;129
1;2018-07-09;128
1;2018-07-09;128
1;2018-07-09;129
1;2018-07-09;133
1;2018-07-09;129
1;2018-07-09;125
1;2018-07-09;131
1;2018-07-09;128
1;2018-07-09;126
1;2018-07-09;127
1;2018-07-09;125
1;2018-07-09;123
1;2018-07-09;118
1;2018-07-09;119
1;2018-07-09;123
1;2018-07-09;119
1;2018-07-09;123
1;2018-07-01;132
1;2018-07-02;132
1;2018-07-03;136
1;2018-07-04;135
1;2018-07-05;130
1;2018-07-06;129
1;2018-07-07;132
1;2018-07-08;134
1;2018-07-09;125
1;2018-07-09;131
1;2018-07-09;132
1;2018-07-09;128
1;2018-07-09;128
1;2018-07-09;132
1;2018-07-09;126
1;2018-07-09;129
1;2018-07-09;128
1;2018-07-09;138
1;2018-07-09;128
1;2018-07-09;121
1;2018-07-09;131
1;2018-07-09;128
1;2018-07-09;127
1;2018-07-09;126
1;2018-07-09;125
1;2018-07-09;126
1;2018-07-09;115
1;2018-07-09;116
1;2018-07-09;125
1;2018-07-09;119
1;2018-07-09;120
1;2018-07-01;130
1;2018-07-02;134
1;2018-07-03;134
1;2018-07-04;132
1;2018-07-05;131
1;2018-07-06;131
1;2018-07-07;130
1;2018-07-08;130
1;2018-07-09;124
1;2018-07-09;132
1;2018-07-09;130
1;2018-07-09;128
1;2018-07-09;129
1;2018-07-09;126
1;2018-07-09;130
1;2018-07-09;126
1;2018-07-09;130
1;2018-07-09;127
1;2018-07-09;129
1;2018-07-09;129
1;2018-07-09;130
1;2018-07-09;127
1;2018-07-09;124
1;2018-07-09;128
1;2018-07-09;124
1;2018-07-09;120
1;2018-07-09;120
1;2018-07-09;121
1;2018-07-09;120
1;2018-07-09;118
1;2018-07-09;126
1;2018-06-01;154
1;2018-06-02;148
1;2018-06-03;147
1;2018-06-04;145
1;2018-06-05;142
1;2018-06-06;147
1;2018-06-07;144
1;2018-06-08;145
1;2018-06-09;148
1;2018-06-09;144
1;2018-06-09;140
1;2018-06-09;144
1;2018-06-09;143
1;2018-06-09;141
1;2018-06-09;141
1;2018-06-09;143
1;2018-06-09;141
1;2018-06-09;137
1;2018-06-09;141
1;2018-06-09;132
1;2018-06-09;147
1;2018-06-09;143
1;2018-06-09;133
1;2018-06-09;137
1;2018-06-09;137
1;2018-06-09;137
1;2018-06-09;139
1;2018-06-09;139
1;2018-06-09;133
1;2018-06-09;134
1;2018-06-01;158
1;2018-06-02;148
1;2018-06-03;147
1;2018-06-04;145
1;2018-06-05;142
1;2018-06-06;152
1;2018-06-07;145
1;2018-06-08;143
1;2018-06-09;152
1;2018-06-09;146
1;2018-06-09;138
1;2018-06-09;144
1;2018-06-09;144
1;2018-06-09;140
1;2018-06-09;141
1;2018-06-09;142
1;2018-06-09;141
1;2018-06-09;138
1;2018-06-09;144
1;2018-06-09;134
1;2018-06-09;152
1;2018-06-09;140
1;2018-06-09;134
1;2018-06-09;140
1;2018-06-09;143
1;2018-06-09;136
1;2018-06-09;142
1;2018-06-09;140
1;2018-06-09;134
1;2018-06-09;134
1;2018-06-01;149
1;2018-06-02;148
1;2018-06-03;146
1;2018-06-04;145
1;2018-06-05;142
1;2018-06-06;142
1;2018-06-07;142
1;2018-06-08;146
1;2018-06-09;144
1;2018-06-09;142
1;2018-06-09;141
1;2018-06-09;143
1;2018-06-09;142
1;2018-06-09;141
1;2018-06-09;140
1;2018-06-09;144
1;2018-06-09;140
1;2018-06-09;136
1;2018-06-09;137
1;2018-06-09;129
1;2018-06-09;142
1;2018-06-09;145
1;2018-06-09;132
1;2018-06-09;133
1;2018-06-09;130
1;2018-06-09;138
1;2018-06-09;136
1;2018-06-09;138
1;2018-06-09;132
1;2018-06-09;134
1;2018-06-01;154
1;2018-06-02;148
1;2018-06-03;147
1;2018-06-04;145
1;2018-06-05;142
1;2018-06-06;147
1;2018-06-07;144
1;2018-06-08;145
1;2018-06-09;148
1;2018-06-09;144
1;2018-06-09;140
1;2018-06-09;144
1;2018-06-09;143
1;2018-06-09;141
1;2018-06-09;141
1;2018-06-09;143
1;2018-06-09;141
1;2018-06-09;137
1;2018-06-09;141
1;2018-06-09;132
1;2018-06-09;147
1;2018-06-09;143
1;2018-06-09;133
1;2018-06-09;137
1;2018-06-09;137
1;2018-06-09;137
1;2018-06-09;139
1;2018-06-09;139
1;2018-06-09;133
1;2018-06-09;134
1;2018-05-01;168
1;2018-05-02;161
1;2018-05-03;170
1;2018-05-04;160
1;2018-05-05;158
1;2018-05-06;156
1;2018-05-07;154
1;2018-05-08;159
1;2018-05-09;162
1;2018-05-09;171
1;2018-05-09;145
1;2018-05-09;161
1;2018-05-09;151
1;2018-05-09;144
1;2018-05-09;150
1;2018-05-09;165
1;2018-05-09;154
1;2018-05-09;147
1;2018-05-09;150
1;2018-05-09;150
1;2018-05-09;156
1;2018-05-09;160
1;2018-05-09;158
1;2018-05-09;159
1;2018-05-09;160
1;2018-05-09;150
1;2018-05-09;158
1;2018-05-09;160
1;2018-05-09;161
1;2018-05-09;161
1;2018-05-09;154
1;2018-05-01;163
1;2018-05-02;160
1;2018-05-03;162
1;2018-05-04;157
1;2018-05-05;160
1;2018-05-06;158
1;2018-05-07;158
1;2018-05-08;154
1;2018-05-09;157
1;2018-05-09;164
1;2018-05-09;162
1;2018-05-09;156
1;2018-05-09;152
1;2018-05-09;150
1;2018-05-09;142
1;2018-05-09;143
1;2018-05-09;160
1;2018-05-09;152
1;2018-05-09;154
1;2018-05-09;147
1;2018-05-09;142
1;2018-05-09;145
1;2018-05-09;147
1;2018-05-09;158
1;2018-05-09;159
1;2018-05-09;158
1;2018-05-09;157
1;2018-05-09;162
1;2018-05-09;158
1;2018-05-09;148
1;2018-05-09;160
1;2018-05-01;166
1;2018-05-02;161
1;2018-05-03;166
1;2018-05-04;159
1;2018-05-05;159
1;2018-05-06;157
1;2018-05-07;156
1;2018-05-08;157
1;2018-05-09;160
1;2018-05-09;168
1;2018-05-09;154
1;2018-05-09;159
1;2018-05-09;152
1;2018-05-09;147
1;2018-05-09;146
1;2018-05-09;154
1;2018-05-09;157
1;2018-05-09;150
1;2018-05-09;152
1;2018-05-09;149
1;2018-05-09;149
1;2018-05-09;153
1;2018-05-09;153
1;2018-05-09;159
1;2018-05-09;160
1;2018-05-09;154
1;2018-05-09;158
1;2018-05-09;161
1;2018-05-09;160
1;2018-05-09;155
1;2018-05-09;157
1;2018-05-01;166
1;2018-05-02;161
1;2018-05-03;166
1;2018-05-04;159
1;2018-05-05;159
1;2018-05-06;157
1;2018-05-07;156
1;2018-05-08;157
1;2018-05-09;160
1;2018-05-09;168
1;2018-05-09;154
1;2018-05-09;159
1;2018-05-09;152
1;2018-05-09;147
1;2018-05-09;146
1;2018-05-09;154
1;2018-05-09;157
1;2018-05-09;150
1;2018-05-09;152
1;2018-05-09;149
1;2018-05-09;149
1;2018-05-09;153
1;2018-05-09;153
1;2018-05-09;159
1;2018-05-09;160
1;2018-05-09;154
1;2018-05-09;158
1;2018-05-09;161
1;2018-05-09;160
1;2018-05-09;155
1;2018-05-09;157
1;2018-04-01;183
1;2018-04-02;199
1;2018-04-03;185
1;2018-04-04;187
1;2018-04-05;197
1;2018-04-06;200
1;2018-04-07;228
1;2018-04-08;240
1;2018-04-09;252
1;2018-04-09;253
1;2018-04-09;244
1;2018-04-09;230
1;2018-04-09;213
1;2018-04-09;204
1;2018-04-09;205
1;2018-04-09;206
1;2018-04-09;211
1;2018-04-09;204
1;2018-04-09;198
1;2018-04-09;195
1;2018-04-09;179
1;2018-04-09;197
1;2018-04-09;178
1;2018-04-09;178
1;2018-04-09;176
1;2018-04-09;176
1;2018-04-09;177
1;2018-04-09;177
1;2018-04-09;171
1;2018-04-09;160
1;2018-04-01;181
1;2018-04-02;200
1;2018-04-03;200
1;2018-04-04;198
1;2018-04-05;191
1;2018-04-06;194
1;2018-04-07;218
1;2018-04-08;230
1;2018-04-09;254
1;2018-04-09;260
1;2018-04-09;246
1;2018-04-09;230
1;2018-04-09;216
1;2018-04-09;215
1;2018-04-09;210
1;2018-04-09;212
1;2018-04-09;217
1;2018-04-09;206
1;2018-04-09;200
1;2018-04-09;191
1;2018-04-09;180
1;2018-04-09;203
1;2018-04-09;179
1;2018-04-09;186
1;2018-04-09;185
1;2018-04-09;178
1;2018-04-09;176
1;2018-04-09;173
1;2018-04-09;172
1;2018-04-09;160
1;2018-04-01;184
1;2018-04-02;198
1;2018-04-03;170
1;2018-04-04;176
1;2018-04-05;203
1;2018-04-06;205
1;2018-04-07;238
1;2018-04-08;250
1;2018-04-09;249
1;2018-04-09;245
1;2018-04-09;241
1;2018-04-09;229
1;2018-04-09;210
1;2018-04-09;193
1;2018-04-09;200
1;2018-04-09;199
1;2018-04-09;204
1;2018-04-09;202
1;2018-04-09;195
1;2018-04-09;198
1;2018-04-09;178
1;2018-04-09;190
1;2018-04-09;176
1;2018-04-09;169
1;2018-04-09;166
1;2018-04-09;174
1;2018-04-09;178
1;2018-04-09;180
1;2018-04-09;170
1;2018-04-09;160
1;2018-04-01;183
1;2018-04-02;199
1;2018-04-03;185
1;2018-04-04;187
1;2018-04-05;197
1;2018-04-06;200
1;2018-04-07;228
1;2018-04-08;240
1;2018-04-09;252
1;2018-04-09;253
1;2018-04-09;244
1;2018-04-09;230
1;2018-04-09;213
1;2018-04-09;204
1;2018-04-09;205
1;2018-04-09;206
1;2018-04-09;211
1;2018-04-09;204
1;2018-04-09;198
1;2018-04-09;195
1;2018-04-09;179
1;2018-04-09;197
1;2018-04-09;178
1;2018-04-09;178
1;2018-04-09;176
1;2018-04-09;176
1;2018-04-09;177
1;2018-04-09;177
1;2018-04-09;171
1;2018-04-09;160
1;2018-03-01;257
1;2018-03-02;239
1;2018-03-03;215
1;2018-03-04;246
1;2018-03-05;260
1;2018-03-06;258
1;2018-03-07;266
1;2018-03-08;255
1;2018-03-09;258
1;2018-03-09;301
1;2018-03-09;348
1;2018-03-09;379
1;2018-03-09;383
1;2018-03-09;328
1;2018-03-09;321
1;2018-03-09;301
1;2018-03-09;264
1;2018-03-09;244
1;2018-03-09;253
1;2018-03-09;263
1;2018-03-09;273
1;2018-03-09;259
1;2018-03-09;250
1;2018-03-09;265
1;2018-03-09;258
1;2018-03-09;268
1;2018-03-09;283
1;2018-03-09;259
1;2018-03-09;222
1;2018-03-09;210
1;2018-03-09;208
1;2018-03-01;267
1;2018-03-02;245
1;2018-03-03;212
1;2018-03-04;240
1;2018-03-05;262
1;2018-03-06;254
1;2018-03-07;264
1;2018-03-08;242
1;2018-03-09;266
1;2018-03-09;283
1;2018-03-09;341
1;2018-03-09;379
1;2018-03-09;383
1;2018-03-09;342
1;2018-03-09;328
1;2018-03-09;308
1;2018-03-09;264
1;2018-03-09;246
1;2018-03-09;260
1;2018-03-09;259
1;2018-03-09;300
1;2018-03-09;262
1;2018-03-09;234
1;2018-03-09;258
1;2018-03-09;260
1;2018-03-09;266
1;2018-03-09;280
1;2018-03-09;276
1;2018-03-09;210
1;2018-03-09;208
1;2018-03-09;210
1;2018-03-01;246
1;2018-03-02;233
1;2018-03-03;217
1;2018-03-04;252
1;2018-03-05;257
1;2018-03-06;262
1;2018-03-07;268
1;2018-03-08;267
1;2018-03-09;250
1;2018-03-09;318
1;2018-03-09;355
1;2018-03-09;379
1;2018-03-09;383
1;2018-03-09;314
1;2018-03-09;313
1;2018-03-09;293
1;2018-03-09;263
1;2018-03-09;242
1;2018-03-09;246
1;2018-03-09;266
1;2018-03-09;245
1;2018-03-09;256
1;2018-03-09;265
1;2018-03-09;272
1;2018-03-09;255
1;2018-03-09;269
1;2018-03-09;285
1;2018-03-09;242
1;2018-03-09;234
1;2018-03-09;212
1;2018-03-09;206
1;2018-02-01;122
1;2018-02-02;160
1;2018-02-03;228
1;2018-02-04;308
1;2018-02-05;348
1;2018-02-06;422
1;2018-02-07;528
1;2018-02-08;546
1;2018-02-09;565
1;2018-02-09;454
1;2018-02-09;386
1;2018-02-09;306
1;2018-02-09;298
1;2018-02-09;266
1;2018-02-09;236
1;2018-02-09;211
1;2018-02-09;212
1;2018-02-09;192
1;2018-02-09;198
1;2018-02-09;198
1;2018-02-09;208
1;2018-02-09;184
1;2018-02-09;202
1;2018-02-09;226
1;2018-02-09;231
1;2018-02-09;290
1;2018-02-09;264
1;2018-02-09;261
1;2018-02-01;126
1;2018-02-02;201
1;2018-02-03;256
1;2018-02-04;316
1;2018-02-05;410
1;2018-02-06;472
1;2018-02-07;507
1;2018-02-08;592
1;2018-02-09;503
1;2018-02-09;369
1;2018-02-09;369
1;2018-02-09;336
1;2018-02-09;288
1;2018-02-09;244
1;2018-02-09;230
1;2018-02-09;218
1;2018-02-09;219
1;2018-02-09;195
1;2018-02-09;194
1;2018-02-09;180
1;2018-02-09;180
1;2018-02-09;206
1;2018-02-09;228
1;2018-02-09;247
1;2018-02-09;298
1;2018-02-09;275
1;2018-02-09;241
1;2018-02-09;260
1;2018-02-01;124
1;2018-02-02;181
1;2018-02-03;242
1;2018-02-04;312
1;2018-02-05;379
1;2018-02-06;447
1;2018-02-07;518
1;2018-02-08;569
1;2018-02-09;534
1;2018-02-09;412
1;2018-02-09;378
1;2018-02-09;321
1;2018-02-09;293
1;2018-02-09;255
1;2018-02-09;233
1;2018-02-09;215
1;2018-02-09;216
1;2018-02-09;194
1;2018-02-09;196
1;2018-02-09;189
1;2018-02-09;194
1;2018-02-09;195
1;2018-02-09;215
1;2018-02-09;237
1;2018-02-09;265
1;2018-02-09;283
1;2018-02-09;253
1;2018-02-09;261
1;2018-01-01;135
1;2018-01-02;147
1;2018-01-03;145
1;2018-01-04;179
1;2018-01-05;213
1;2018-01-06;206
1;2018-01-07;212
1;2018-01-08;211
1;2018-01-09;209
1;2018-01-09;210
1;2018-01-09;186
1;2018-01-09;176
1;2018-01-09;171
1;2018-01-09;159
1;2018-01-09;149
1;2018-01-09;141
1;2018-01-09;142
1;2018-01-09;135
1;2018-01-09;139
1;2018-01-09;135
1;2018-01-09;132
1;2018-01-09;126
1;2018-01-09;136
1;2018-01-09;131
1;2018-01-09;128
1;2018-01-09;125
1;2018-01-09;124
1;2018-01-09;109
1;2018-01-09;115
1;2018-01-09;119
1;2018-01-09;120
1;2018-01-01;134
1;2018-01-02;148
1;2018-01-03;142
1;2018-01-04;172
1;2018-01-05;206
1;2018-01-06;190
1;2018-01-07;218
1;2018-01-08;212
1;2018-01-09;200
1;2018-01-09;220
1;2018-01-09;184
1;2018-01-09;182
1;2018-01-09;183
1;2018-01-09;158
1;2018-01-09;150
1;2018-01-09;138
1;2018-01-09;144
1;2018-01-09;138
1;2018-01-09;138
1;2018-01-09;138
1;2018-01-09;132
1;2018-01-09;126
1;2018-01-09;144
1;2018-01-09;131
1;2018-01-09;128
1;2018-01-09;127
1;2018-01-09;123
1;2018-01-09;110
1;2018-01-09;110
1;2018-01-09;118
1;2018-01-09;120
1;2018-01-01;136
1;2018-01-02;146
1;2018-01-03;147
1;2018-01-04;185
1;2018-01-05;219
1;2018-01-06;222
1;2018-01-07;206
1;2018-01-08;210
1;2018-01-09;217
1;2018-01-09;200
1;2018-01-09;188
1;2018-01-09;170
1;2018-01-09;159
1;2018-01-09;160
1;2018-01-09;148
1;2018-01-09;144
1;2018-01-09;140
